time	neuronID	deltaRR	tissue	trialN	stim
4	16	-0.0521231636144094	antenna	8	heat
5	16	-0.0289796739786678	antenna	8	heat
6	16	-0.0460857315355203	antenna	8	heat
7	16	-0.0460857315355203	antenna	8	heat
8	16	-0.0501106862547797	antenna	8	heat
9	16	-0.04809820889515	antenna	8	heat
10	16	-0.04809820889515	antenna	8	heat
11	16	-0.0450794928557054	antenna	8	heat
12	16	-0.0420607768162609	antenna	8	heat
13	16	-0.0390420607768163	antenna	8	heat
14	16	-0.0702354598510767	antenna	8	heat
15	16	-0.0792916079694103	antenna	8	heat
16	16	-0.0903602334473737	antenna	8	heat
17	16	-0.0833165626886697	antenna	8	heat
18	16	-0.0853290400482994	antenna	8	heat
19	16	-0.0933789494868183	antenna	8	heat
20	16	-0.156771986315154	antenna	8	heat
21	16	-0.109478768363856	antenna	8	heat
22	16	-0.0963976655262628	antenna	8	heat
23	16	-0.0823103240088549	antenna	8	heat
24	16	-0.0702354598510767	antenna	8	heat
25	16	-0.0631917890923727	antenna	8	heat
26	16	-0.0541356409740391	antenna	8	heat
27	16	-0.04809820889515	antenna	8	heat
28	16	-0.0450794928557054	antenna	8	heat
29	16	-0.0400482994566312	antenna	8	heat
30	16	-0.0380358220970015	antenna	8	heat
31	16	-0.0420607768162609	antenna	8	heat
32	16	-0.0390420607768163	antenna	8	heat
33	16	-0.0380358220970015	antenna	8	heat
34	16	-0.0340108673777421	antenna	8	heat
35	16	-0.0390420607768163	antenna	8	heat
36	16	-0.0390420607768163	antenna	8	heat
37	16	-0.0360233447373718	antenna	8	heat
38	16	-0.0330046286979272	antenna	8	heat
39	16	-0.0360233447373718	antenna	8	heat
40	16	-0.0340108673777421	antenna	8	heat
0	17	-0.0348077215382277	antenna	8	heat
1	17	-0.0340477276181792	antenna	8	heat
2	17	-0.0332877336981305	antenna	8	heat
3	17	-0.0348077215382277	antenna	8	heat
4	17	-0.0340477276181792	antenna	8	heat
5	17	-0.0234078127374982	antenna	8	heat
6	17	-0.0348077215382277	antenna	8	heat
7	17	-0.0348077215382277	antenna	8	heat
8	17	-0.0348077215382277	antenna	8	heat
9	17	-0.0340477276181792	antenna	8	heat
10	17	-0.0370877032983737	antenna	8	heat
11	17	-0.036327709378325	antenna	8	heat
12	17	-0.0203678370573037	antenna	8	heat
13	17	-0.0272077823377413	antenna	8	heat
14	17	-0.0568475452196382	antenna	8	heat
15	17	-0.0750873993008056	antenna	8	heat
16	17	-0.0880072959416326	antenna	8	heat
17	17	-0.0986472108223135	antenna	8	heat
18	17	-0.103207174342605	antenna	8	heat
19	17	-0.113087095303238	antenna	8	heat
20	17	-0.174646602827177	antenna	8	heat
21	17	-0.126766985864113	antenna	8	heat
22	17	-0.109287125702994	antenna	8	heat
23	17	-0.0948472412220702	antenna	8	heat
24	17	-0.0864873081015353	antenna	8	heat
25	17	-0.0766073871409029	antenna	8	heat
26	17	-0.0750873993008056	antenna	8	heat
27	17	-0.0712874297005625	antenna	8	heat
28	17	-0.0682474540203679	antenna	8	heat
29	17	-0.0697674418604652	antenna	8	heat
30	17	-0.0606475148198815	antenna	8	heat
31	17	-0.0690074479404165	antenna	8	heat
32	17	-0.0667274661802706	antenna	8	heat
33	17	-0.0644474844201246	antenna	8	heat
34	17	-0.0667274661802706	antenna	8	heat
35	17	-0.0652074783401733	antenna	8	heat
36	17	-0.0690074479404165	antenna	8	heat
37	17	-0.0697674418604652	antenna	8	heat
38	17	-0.0697674418604652	antenna	8	heat
39	17	-0.0697674418604652	antenna	8	heat
40	17	-0.0728074175406598	antenna	8	heat
0	18	-0.0092543627710206	antenna	8	heat
1	18	-0.0118984664198836	antenna	8	heat
2	18	-0.00766790058170278	antenna	8	heat
3	18	-0.00713907985193017	antenna	8	heat
4	18	-0.0124272871496562	antenna	8	heat
5	18	-0.0124272871496562	antenna	8	heat
6	18	-0.0118984664198836	antenna	8	heat
7	18	-0.0108408249603384	antenna	8	heat
8	18	-0.0118984664198836	antenna	8	heat
9	18	-0.0140137493389741	antenna	8	heat
10	18	-0.0171866737176097	antenna	8	heat
11	18	-0.00978318350079321	antenna	8	heat
12	18	-7.93231094658941e-4	antenna	8	heat
13	18	-0.0145425700687467	antenna	8	heat
14	18	-0.023532522474881	antenna	8	heat
15	18	-0.0293495505023797	antenna	8	heat
16	18	-0.035695399259651	antenna	8	heat
17	18	-0.0325224748810153	antenna	8	heat
18	18	-0.0335801163405606	antenna	8	heat
19	18	-0.0272342675832893	antenna	8	heat
20	18	-0.0282919090428345	antenna	8	heat
21	18	-0.0441565309360127	antenna	8	heat
22	18	-0.0399259650978318	antenna	8	heat
23	18	-0.0335801163405606	antenna	8	heat
24	18	-0.0325224748810153	antenna	8	heat
25	18	-0.0240613432046536	antenna	8	heat
26	18	-0.0245901639344262	antenna	8	heat
27	18	-0.0198307773664728	antenna	8	heat
28	18	-0.0171866737176097	antenna	8	heat
29	18	-0.0187731359069275	antenna	8	heat
30	18	-0.0214172395557906	antenna	8	heat
31	18	-0.020888418826018	antenna	8	heat
32	18	-0.0187731359069275	antenna	8	heat
33	18	-0.020888418826018	antenna	8	heat
34	18	-0.020888418826018	antenna	8	heat
35	18	-0.0214172395557906	antenna	8	heat
36	18	-0.023532522474881	antenna	8	heat
37	18	-0.026176626123744	antenna	8	heat
38	18	-0.0240613432046536	antenna	8	heat
39	18	-0.026176626123744	antenna	8	heat
40	18	-0.0230037017451084	antenna	8	heat
0	19	-0.0343609941599891	antenna	8	heat
1	19	-0.0370772782833084	antenna	8	heat
2	19	-0.0384354203449681	antenna	8	heat
3	19	-0.0411517044682874	antenna	8	heat
4	19	-0.0411517044682874	antenna	8	heat
5	19	-0.0316447100366698	antenna	8	heat
6	19	-0.0370772782833084	antenna	8	heat
7	19	-0.0370772782833084	antenna	8	heat
8	19	-0.0357191362216488	antenna	8	heat
9	19	-0.0411517044682874	antenna	8	heat
10	19	-0.0411517044682874	antenna	8	heat
11	19	-0.0438679885916067	antenna	8	heat
12	19	-0.0248539997283716	antenna	8	heat
13	19	-0.00312372674181715	antenna	8	heat
14	19	-0.0044818688034768	antenna	8	heat
15	19	-4.0744261849785e-4	antenna	8	heat
16	19	-0.0071981529267961	antenna	8	heat
17	19	-0.0126307211734347	antenna	8	heat
18	19	-0.0139888632350944	antenna	8	heat
19	19	-0.0180632894200733	antenna	8	heat
20	19	-0.0914029607496943	antenna	8	heat
21	19	-0.0873285345647154	antenna	8	heat
22	19	-0.0914029607496943	antenna	8	heat
23	19	-0.0941192448730136	antenna	8	heat
24	19	-0.0954773869346733	antenna	8	heat
25	19	-0.0941192448730136	antenna	8	heat
26	19	-0.0981936710579926	antenna	8	heat
27	19	-0.102268097242972	antenna	8	heat
28	19	-0.10770066548961	antenna	8	heat
29	19	-0.117207659921228	antenna	8	heat
30	19	-0.117207659921228	antenna	8	heat
31	19	-0.126714654352845	antenna	8	heat
32	19	-0.136221648784463	antenna	8	heat
33	19	-0.144370501154421	antenna	8	heat
34	19	-0.143012359092761	antenna	8	heat
35	19	-0.155235637647698	antenna	8	heat
36	19	-0.157951921771017	antenna	8	heat
37	19	-0.162026347955996	antenna	8	heat
38	19	-0.167458916202635	antenna	8	heat
39	19	-0.171533342387614	antenna	8	heat
40	19	-0.175607768572593	antenna	8	heat
0	20	6.52423594729894e-4	antenna	8	heat
1	20	0.00280581866494821	antenna	8	heat
2	20	2.35256643425583e-5	antenna	8	heat
3	20	0.00982769061729978	antenna	8	heat
4	20	0.00304805002136161	antenna	8	heat
5	20	-5.45078896826654e-4	antenna	8	heat
6	20	-0.0025843718553977	antenna	8	heat
7	20	-0.00765006462329637	antenna	8	heat
8	20	-5.1637316898442e-4	antenna	8	heat
9	20	-0.00506162001817741	antenna	8	heat
10	20	0.00344142679719147	antenna	8	heat
11	20	0.0100266940255464	antenna	8	heat
12	20	-0.0112226664720611	antenna	8	heat
13	20	-0.018855621258762702	antenna	8	heat
14	20	-0.0285563754308488	antenna	8	heat
15	20	-0.0342379776947871	antenna	8	heat
16	20	-0.0410889212682676	antenna	8	heat
17	20	-0.0407663913794183	antenna	8	heat
18	20	-0.110776465297258	antenna	8	heat
19	20	-0.0818289028870931	antenna	8	heat
20	20	-0.0736305508135	antenna	8	heat
21	20	-0.0582403097183126	antenna	8	heat
22	20	-0.0533319985176417	antenna	8	heat
23	20	-0.035863206236389	antenna	8	heat
24	20	-0.0290977929458851	antenna	8	heat
25	20	-0.024133796142536	antenna	8	heat
26	20	-0.0240349043362776	antenna	8	heat
27	20	-0.0273019029881968	antenna	8	heat
28	20	-0.0176094687661645	antenna	8	heat
29	20	-0.0190277391751862	antenna	8	heat
30	20	-0.0203234676744357	antenna	8	heat
31	20	-0.0184167563466242	antenna	8	heat
32	20	-0.0186609439805859	antenna	8	heat
33	20	-0.0161525695435012	antenna	8	heat
34	20	-0.0180795682530715	antenna	8	heat
35	20	-0.0135880645824439	antenna	8	heat
36	20	-0.0162505067821337	antenna	8	heat
37	20	-0.0166986883078549	antenna	8	heat
38	20	-0.0152434140129695	antenna	8	heat
39	20	-0.0104017791073216	antenna	8	heat
40	20	-0.0151936815985658	antenna	8	heat
0	21	-0.00106255197265082	antenna	8	heat
1	21	-0.00152453109119472	antenna	8	heat
2	21	-0.0024484893282824	antenna	8	heat
3	21	-0.00152453109119472	antenna	8	heat
4	21	-0.00152453109119472	antenna	8	heat
5	21	-0.0024484893282824	antenna	8	heat
6	21	-0.00429640580245777	antenna	8	heat
7	21	-0.00522036403954545	antenna	8	heat
8	21	-0.00522036403954545	antenna	8	heat
9	21	-0.00660630139517693	antenna	8	heat
10	21	-0.00383442668391387	antenna	8	heat
11	21	-0.00614432227663314	antenna	8	heat
12	21	0.0146447380578398	antenna	8	heat
13	21	-0.00706828051372082	antenna	8	heat
14	21	-0.0190797375958607	antenna	8	heat
15	21	-0.029705257322369	antenna	8	heat
16	21	-0.0315531737965444	antenna	8	heat
17	21	-0.0352490067448951	antenna	8	heat
18	21	-0.0370969232190705	antenna	8	heat
19	21	-0.0375589023376144	antenna	8	heat
20	21	-0.067587545042964	antenna	8	heat
21	21	-0.0458745264714035	antenna	8	heat
22	21	-0.0343250485078075	antenna	8	heat
23	21	-0.0287812990852814	antenna	8	heat
24	21	-0.0227755705442115	antenna	8	heat
25	21	-0.0209276540700361	antenna	8	heat
26	21	-0.0158458837660538	antenna	8	heat
27	21	-0.0149219255289661	antenna	8	heat
28	21	-0.012150050817703	antenna	8	heat
29	21	-0.012150050817703	antenna	8	heat
30	21	-0.0116880716991592	antenna	8	heat
31	21	-0.0107641134620716	antenna	8	heat
32	21	-0.00891619698789619	antenna	8	heat
33	21	-0.00984015522498388	antenna	8	heat
34	21	-0.00937817610643998	antenna	8	heat
35	21	-0.00937817610643998	antenna	8	heat
36	21	-0.0112260925806154	antenna	8	heat
37	21	-0.0112260925806154	antenna	8	heat
38	21	-0.0135359881733346	antenna	8	heat
39	21	-0.0135359881733346	antenna	8	heat
40	21	-0.0126120299362469	antenna	8	heat
0	22	0.00272777657371285	antenna	8	heat
1	22	0.00317544104444658	antenna	8	heat
2	22	-0.00261754524226066	antenna	8	heat
3	22	0.0148446762784215	antenna	8	heat
4	22	0.0047738152416857	antenna	8	heat
5	22	-8.88128939864747e-4	antenna	8	heat
6	22	-0.00772104570928777	antenna	8	heat
7	22	-0.00360099281936607	antenna	8	heat
8	22	-0.0032737592321694	antenna	8	heat
9	22	-0.00742023719531883	antenna	8	heat
10	22	0.0119324321405054	antenna	8	heat
11	22	-0.00294761656176147	antenna	8	heat
12	22	-0.0290303886431657	antenna	8	heat
13	22	-0.0502742240721146	antenna	8	heat
14	22	-0.0613192195696516	antenna	8	heat
15	22	-0.0647537008426748	antenna	8	heat
16	22	-0.0610892235846848	antenna	8	heat
17	22	-0.0561306254101604	antenna	8	heat
18	22	-0.122795409930894	antenna	8	heat
19	22	-0.0666368891296017	antenna	8	heat
20	22	-0.0445053818991075	antenna	8	heat
21	22	-0.0292196138445061	antenna	8	heat
22	22	-0.0205565590153285	antenna	8	heat
23	22	-0.00825792076582968	antenna	8	heat
24	22	-0.00971735334109566	antenna	8	heat
25	22	0.00119062164709095	antenna	8	heat
26	22	0.00859482579246786	antenna	8	heat
27	22	0.00954585217732555	antenna	8	heat
28	22	0.00946897608996038	antenna	8	heat
29	22	0.0103662158346517	antenna	8	heat
30	22	0.0113747719175159	antenna	8	heat
31	22	0.013806601395879	antenna	8	heat
32	22	0.00909430967032098	antenna	8	heat
33	22	0.00532626597122427	antenna	8	heat
34	22	0.0106055857501803	antenna	8	heat
35	22	0.0096002911566269	antenna	8	heat
36	22	0.0034514610461079	antenna	8	heat
37	22	0.00912701011454434	antenna	8	heat
38	22	0.0127118392193176	antenna	8	heat
39	22	0.00483992913691531	antenna	8	heat
40	22	0.0108057880455883	antenna	8	heat
0	23	-0.041705282669138	antenna	8	heat
1	23	-0.0342910101946246	antenna	8	heat
2	23	-0.0342910101946246	antenna	8	heat
3	23	-0.0342910101946246	antenna	8	heat
4	23	-0.0361445783132529	antenna	8	heat
5	23	-0.0176088971269693	antenna	8	heat
6	23	-0.0287303058387395	antenna	8	heat
7	23	-0.0287303058387395	antenna	8	heat
8	23	-0.0324374420759962	antenna	8	heat
9	23	-0.0379981464318813	antenna	8	heat
10	23	-0.0398517145505097	antenna	8	heat
11	23	-0.0379981464318813	antenna	8	heat
12	23	-0.0287303058387395	antenna	8	heat
13	23	0.0120481927710845	antenna	8	heat
14	23	0.0157553290083412	antenna	8	heat
15	23	0.00648748841519937	antenna	8	heat
16	23	0.00278035217794264	antenna	8	heat
17	23	-0.0120481927710842	antenna	8	heat
18	23	-0.0213160333642261	antenna	8	heat
19	23	-0.0361445783132529	antenna	8	heat
20	23	-0.117701575532901	antenna	8	heat
21	23	-0.115848007414272	antenna	8	heat
22	23	-0.115848007414272	antenna	8	heat
23	23	-0.106580166821131	antenna	8	heat
24	23	-0.0991658943466172	antenna	8	heat
25	23	-0.0917516218721038	antenna	8	heat
26	23	-0.0880444856348471	antenna	8	heat
27	23	-0.0732159406858202	antenna	8	heat
28	23	-0.0713623725671918	antenna	8	heat
29	23	-0.0732159406858202	antenna	8	heat
30	23	-0.0639481000926784	antenna	8	heat
31	23	-0.0639481000926784	antenna	8	heat
32	23	-0.0639481000926784	antenna	8	heat
33	23	-0.0583873957367933	antenna	8	heat
34	23	-0.0583873957367933	antenna	8	heat
35	23	-0.0583873957367933	antenna	8	heat
36	23	-0.0509731232622798	antenna	8	heat
37	23	-0.0565338276181649	antenna	8	heat
38	23	-0.0509731232622798	antenna	8	heat
39	23	-0.0509731232622798	antenna	8	heat
40	23	-0.0472659870250231	antenna	8	heat
0	24	0.0013381762569298	antenna	8	heat
1	24	0.00181609634869051	antenna	8	heat
2	24	3.82336073408484e-4	antenna	8	heat
3	24	-0.00152934429363415	antenna	8	heat
4	24	-0.00105142420187344	antenna	8	heat
5	24	-0.00152934429363415	antenna	8	heat
6	24	-0.00391894475243739	antenna	8	heat
7	24	-0.00391894475243739	antenna	8	heat
8	24	-0.0043968648441981	antenna	8	heat
9	24	-0.00105142420187344	antenna	8	heat
10	24	-0.00344102466067678	antenna	8	heat
11	24	-0.0043968648441981	antenna	8	heat
12	24	0.0156757790097495	antenna	8	heat
13	24	-0.00535270502771941	antenna	8	heat
14	24	-0.0201682278722998	antenna	8	heat
15	24	-0.0297266297075129	antenna	8	heat
16	24	-0.0359395909004015	antenna	8	heat
17	24	-0.0373733511756834	antenna	8	heat
18	24	-0.0388071114509654	antenna	8	heat
19	24	-0.0354616708086408	antenna	8	heat
20	24	-0.0684381571401262	antenna	8	heat
21	24	-0.0364175109921621	antenna	8	heat
22	24	-0.0168227872299752	antenna	8	heat
23	24	-0.00344102466067678	antenna	8	heat
24	24	0.00324985662397243	antenna	8	heat
25	24	0.00802905754157901	antenna	8	heat
26	24	0.012330338367425	antenna	8	heat
27	24	0.0185432995603135	antenna	8	heat
28	24	0.0204549799273561	antenna	8	heat
29	24	0.0238004205696808	antenna	8	heat
30	24	0.0238004205696808	antenna	8	heat
31	24	0.026190021028484	antenna	8	heat
32	24	0.0295354616708087	antenna	8	heat
33	24	0.03049130185433	antenna	8	heat
34	24	0.0314471420378513	antenna	8	heat
35	24	0.0314471420378513	antenna	8	heat
36	24	0.0319250621296119	antenna	8	heat
37	24	0.029057541579048	antenna	8	heat
38	24	0.0281017013955266	antenna	8	heat
39	24	0.026190021028484	antenna	8	heat
40	24	0.0281017013955266	antenna	8	heat
0	25	0.00542187791403485	antenna	8	heat
1	25	-0.0024228264925006	antenna	8	heat
2	25	-0.00780751275903505	antenna	8	heat
3	25	0.0182201397204982	antenna	8	heat
4	25	-6.00599258443669e-4	antenna	8	heat
5	25	-0.00221971909222734	antenna	8	heat
6	25	-0.00718289145132025	antenna	8	heat
7	25	-0.00277897937204152	antenna	8	heat
8	25	0.00223382738522247	antenna	8	heat
9	25	-0.00286331659418696	antenna	8	heat
10	25	0.00712462256897348	antenna	8	heat
11	25	0.0441693236767213	antenna	8	heat
12	25	0.0432916700598069	antenna	8	heat
13	25	0.0153020093016526	antenna	8	heat
14	25	-0.0240186156587253	antenna	8	heat
15	25	-0.0440674528912957	antenna	8	heat
16	25	-0.0602171523680377	antenna	8	heat
17	25	-0.0823118536477742	antenna	8	heat
18	25	-0.168018350687541	antenna	8	heat
19	25	-0.154110947363204	antenna	8	heat
20	25	-0.142844593776395	antenna	8	heat
21	25	-0.12190759046733	antenna	8	heat
22	25	-0.106409761877336	antenna	8	heat
23	25	-0.0845885729486607	antenna	8	heat
24	25	-0.0737162621379708	antenna	8	heat
25	25	-0.0705675303927483	antenna	8	heat
26	25	-0.0567279500251864	antenna	8	heat
27	25	-0.0465856907756198	antenna	8	heat
28	25	-0.0385589712167764	antenna	8	heat
29	25	-0.0386650109233317	antenna	8	heat
30	25	-0.0300527329661675	antenna	8	heat
31	25	-0.0217549579447984	antenna	8	heat
32	25	-0.0163071864336897	antenna	8	heat
33	25	-0.016653460394127	antenna	8	heat
34	25	-0.015056914889367	antenna	8	heat
35	25	-0.0187183172087653	antenna	8	heat
36	25	-0.0173146782084401	antenna	8	heat
37	25	-0.0142845026978965	antenna	8	heat
38	25	-0.0153015555231373	antenna	8	heat
39	25	-0.0224467585726428	antenna	8	heat
40	25	-0.0150439632029985	antenna	8	heat
0	26	-0.0038119711013068	antenna	8	heat
1	26	-0.00312025696870638	antenna	8	heat
2	26	-0.00513071849644225	antenna	8	heat
3	26	0.0147219688967889	antenna	8	heat
4	26	0.00612986187030359	antenna	8	heat
5	26	1.60851290330394e-4	antenna	8	heat
6	26	3.69187643765052e-4	antenna	8	heat
7	26	-0.00773600676660981	antenna	8	heat
8	26	-2.26503348101369e-4	antenna	8	heat
9	26	-0.00135641302002133	antenna	8	heat
10	26	0.00671043022964676	antenna	8	heat
11	26	0.041296754325381	antenna	8	heat
12	26	0.0458867009791715	antenna	8	heat
13	26	0.031854093428205	antenna	8	heat
14	26	0.0144161876480147	antenna	8	heat
15	26	0.00393847654397353	antenna	8	heat
16	26	0.00450030073789602	antenna	8	heat
17	26	-0.00439473910320327	antenna	8	heat
18	26	-0.0851560543319149	antenna	8	heat
19	26	-0.078667967263063	antenna	8	heat
20	26	-0.0746623201934814	antenna	8	heat
21	26	-0.0623148344577023	antenna	8	heat
22	26	-0.0468071273449668	antenna	8	heat
23	26	-0.0356761679410407	antenna	8	heat
24	26	-0.025944429184143	antenna	8	heat
25	26	-0.0174566346303073	antenna	8	heat
26	26	-0.0113512888032036	antenna	8	heat
27	26	-0.00340863969057156	antenna	8	heat
28	26	0.00437367514666775	antenna	8	heat
29	26	0.0139491359721199	antenna	8	heat
30	26	0.0252380809325885	antenna	8	heat
31	26	0.0236015727793216	antenna	8	heat
32	26	0.028203311770801	antenna	8	heat
33	26	0.0235378519426506	antenna	8	heat
34	26	0.0269400914496934	antenna	8	heat
35	26	0.0328810583630694	antenna	8	heat
36	26	0.0354038476658204	antenna	8	heat
37	26	0.0352523706166091	antenna	8	heat
38	26	0.0352982472447378	antenna	8	heat
39	26	0.0354521104891777	antenna	8	heat
40	26	0.0343692211664972	antenna	8	heat
0	27	-0.0213888075007325	antenna	8	heat
1	27	-0.019435491747241	antenna	8	heat
2	27	-0.0213888075007325	antenna	8	heat
3	27	-0.0165055181170037	antenna	8	heat
4	27	-0.0174821759937494	antenna	8	heat
5	27	-0.0106455708565291	antenna	8	heat
6	27	-0.0184588338704953	antenna	8	heat
7	27	-0.0174821759937494	antenna	8	heat
8	27	-0.0184588338704953	antenna	8	heat
9	27	-0.0165055181170037	antenna	8	heat
10	27	-0.0184588338704953	antenna	8	heat
11	27	-0.0145522023635122	antenna	8	heat
12	27	-0.00673893934954598	antenna	8	heat
13	27	0.00595761304814923	antenna	8	heat
14	27	-0.0184588338704953	antenna	8	heat
15	27	-0.0311553862681903	antenna	8	heat
16	27	-0.0458052544193769	antenna	8	heat
17	27	-0.0487352280496143	antenna	8	heat
18	27	-0.0506885438031058	antenna	8	heat
19	27	-0.0487352280496143	antenna	8	heat
20	27	-0.110264674284598	antenna	8	heat
21	27	-0.0643617540775467	antenna	8	heat
22	27	-0.0467819122961227	antenna	8	heat
23	27	-0.0301787283914445	antenna	8	heat
24	27	-0.0165055181170037	antenna	8	heat
25	27	-0.00185564996581699	antenna	8	heat
26	27	0.00986424455513234	antenna	8	heat
27	27	0.0176775075690985	antenna	8	heat
28	27	0.0225607969528273	antenna	8	heat
29	27	0.0274440863365563	antenna	8	heat
30	27	0.0313507178435394	antenna	8	heat
31	27	0.0362340072272682	antenna	8	heat
32	27	0.0352573493505225	antenna	8	heat
33	27	0.0391639808575056	antenna	8	heat
34	27	0.0430706123644887	antenna	8	heat
35	27	0.0372106651040141	antenna	8	heat
36	27	0.0450239281179803	antenna	8	heat
37	27	0.0440472702412344	antenna	8	heat
38	27	0.0450239281179803	antenna	8	heat
39	27	0.0430706123644887	antenna	8	heat
40	27	0.046000585994726	antenna	8	heat
0	28	-0.0231882338987071	antenna	8	heat
1	28	-0.0225951844383821	antenna	8	heat
2	28	-0.0249673822796821	antenna	8	heat
3	28	-0.0267465306606571	antenna	8	heat
4	28	-0.029711777962282	antenna	8	heat
5	28	-0.031490926343257	antenna	8	heat
6	28	-0.031490926343257	antenna	8	heat
7	28	-0.0344561736448819	antenna	8	heat
8	28	-0.033863124184557	antenna	8	heat
9	28	-0.0368283714861819	antenna	8	heat
10	28	-0.0344561736448819	antenna	8	heat
11	28	-0.0344561736448819	antenna	8	heat
12	28	-0.00243150278733246	antenna	8	heat
13	28	-0.0113272446922073	antenna	8	heat
14	28	-0.00717589846993239	antenna	8	heat
